2026-02-01 10:02:59,316 | [INFO] | smart_agri_logger | create_crop_listing | Line 75 | Processing new crop listing: Watermelon
2026-02-01 17:22:30,742 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:22:35,670 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:22:39,722 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:23:14,860 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:23:18,152 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:24:47,578 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:24:53,426 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:25:09,020 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:25:12,639 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:25:26,010 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:26:36,351 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:26:36,616 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:26:37,177 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:26:38,984 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:27:01,592 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:27:52,590 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:27:59,221 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:28:30,696 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:29:11,518 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:29:21,124 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:29:48,464 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:30:14,581 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:30:23,217 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:30:44,755 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:33:10,969 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:34:00,035 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:34:10,571 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:34:52,576 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:29,326 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:34,171 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:36,468 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:38,247 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:40,619 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:43,363 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:45,293 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:52,001 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:35:59,731 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:01,022 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:05,202 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:06,976 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:14,296 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:17,676 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:19,759 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:36:30,957 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:37:01,010 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:37:22,986 | [DEBUG] | smart_agri_logger | get_crops_by_category | Line 373 | Categories - VEGETABLES
2026-02-01 17:37:25,906 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:39:29,707 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:40:19,119 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:40:22,759 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:41:18,905 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:41:46,535 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:42:48,982 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 17:43:03,225 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 17:52:08,914 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:38,098 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:38,272 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:38,352 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:38,772 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:43,716 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:55:51,612 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:56:42,817 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:56:47,075 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 18:56:57,176 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:09:07,405 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:12:18,241 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:20:33,507 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:23:45,056 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:23:50,435 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:37:51,748 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:46:42,529 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 19:46:49,524 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:00:52,401 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:43:15,531 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:43:43,126 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:46:55,753 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:47:02,790 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:47:11,866 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:47:44,398 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:47:59,064 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:48:41,241 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:48:47,042 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:48:54,319 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:49:07,174 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:49:53,915 | [INFO] | smart_agri_logger | get_my_crops | Line 337 | Fetched 25 crops for farmer 7d577d72-4704-48d1-a0f2-763c02f04533 (skip=0, limit=100)
2026-02-01 20:53:53,133 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:54:45,958 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:54:46,156 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:54:46,207 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:55:07,203 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 20:55:07,324 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:17:29,444 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:17:58,999 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:18:00,407 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:18:01,571 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:18:17,976 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:18:21,770 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:20:36,206 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:20:46,070 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:20:47,369 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:21:42,264 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:21:43,641 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:21:47,351 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:21:51,486 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:22:35,498 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:23:25,298 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:23:40,180 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:23:52,305 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:21,285 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:28,071 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:31,065 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:36,907 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:40,021 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:49,501 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:24:54,906 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:26:14,908 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:27:07,567 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:27:51,319 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:28:25,978 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:28:27,795 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:28:55,320 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:33:34,203 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:35:16,850 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:35:17,953 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:36:21,713 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
2026-02-01 21:37:20,477 | [INFO] | smart_agri_logger | get_all_crops | Line 232 | Fetched 26 crops (skip=0, limit=100)
